Customer ID,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Dependents,Number of Dependents,Gender,Age,classify age ,Under 30,Senior Citizen,Married,Satisfaction Score,Customer Status,Churn Label,customer_status,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason,City,Zip Code,Population
3785-KTYSH,No,0,53,None,Yes,$34.16 ,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,$24.60 ,"$1,279.00 ",$37.68 ,0,"$1,810.48 ","$3,051.80 ",No,0,Male,24,Adolescents,Yes,No,No,5,Stayed,No,client,0,44,4610,,,Mission Hills,91345,17112
3785-NRHYR,No,0,1,None,Yes,$16.91 ,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,$19.65 ,$19.65 ,$0.00 ,0,$16.91 ,$36.56 ,No,0,Male,40,Middle-Aged Adults,No,No,No,3,Joined,No,client,0,31,3192,,,Bridgeport,93517,826
3786-WOVKF,Yes,8,72,Offer A,Yes,$7.85 ,Yes,Yes,Fiber Optic,20,Yes,Yes,No,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,$106.85 ,"$7,677.40 ",$0.00 ,100,$565.20 ,"$8,342.60 ",No,0,Female,69,senior,No,Yes,Yes,4,Stayed,No,client,0,58,4768,,,Anaheim,92807,36301
3787-TRIAL,Yes,1,21,Offer D,No,$0.00 ,No,Yes,DSL,59,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,$26.05 ,$565.75 ,$0.00 ,0,$0.00 ,$565.75 ,Yes,9,Male,23,Adolescents,Yes,No,Yes,5,Stayed,No,client,0,44,4302,,,San Ardo,93450,670
3791-LGQCY,Yes,1,56,None,Yes,$33.81 ,Yes,Yes,Cable,29,No,No,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,$100.65 ,"$5,688.05 ",$0.00 ,130,"$1,893.36 ","$7,711.41 ",No,0,Female,68,senior,No,Yes,Yes,1,Churned,Yes,churned,1,85,4803,Attitude,Attitude of support person,Loomis,95650,11191
3793-MMFUH,No,0,13,None,Yes,$19.03 ,Yes,Yes,Fiber Optic,24,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,$95.05 ,"$1,290.00 ",$0.00 ,0,$247.39 ,"$1,537.39 ",No,0,Female,73,senior,No,Yes,No,1,Churned,Yes,churned,1,90,2230,Competitor,Competitor made better offer,Davis,95618,648
3794-NFNCH,Yes,10,30,Offer C,Yes,$23.16 ,No,Yes,DSL,6,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,$50.00 ,"$1,474.90 ",$0.00 ,0,$694.80 ,"$2,169.70 ",No,0,Male,53,Middle-Aged Adults,No,No,Yes,4,Stayed,No,client,0,29,4715,,,Bella Vista,96008,899
3795-CAWEX,Yes,5,70,Offer A,Yes,$40.77 ,Yes,Yes,Fiber Optic,71,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,$116.55 ,"$8,152.30 ",$0.00 ,0,"$2,853.90 ","$11,006.20 ",Yes,2,Male,21,Adolescents,Yes,No,Yes,3,Stayed,No,client,0,40,6116,,,Whitmore,96096,843
3795-GWTRD,Yes,7,63,None,Yes,$6.33 ,No,Yes,Cable,30,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,$75.55 ,"$4,707.85 ",$0.00 ,0,$398.79 ,"$5,106.64 ",No,0,Female,58,Middle-Aged Adults,No,No,Yes,4,Stayed,No,client,0,64,4626,,,Los Angeles,90048,21739
3796-ENZGF,Yes,2,63,None,Yes,$48.14 ,Yes,Yes,Cable,28,No,Yes,No,Yes,No,Yes,Yes,No,Two Year,No,Credit Card,$67.25 ,"$4,234.15 ",$0.00 ,150,"$3,032.82 ","$7,416.97 ",No,0,Male,52,Middle-Aged Adults,No,No,Yes,4,Stayed,No,client,0,36,6438,,,The Sea Ranch,95497,752
3797-FKOGQ,No,0,11,None,Yes,$5.84 ,Yes,Yes,Fiber Optic,10,No,No,No,No,No,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,$86.20 ,$893.20 ,$0.00 ,30,$64.24 ,$987.44 ,Yes,2,Male,31,Middle-Aged Adults,No,No,No,5,Stayed,No,client,0,41,3157,,,Canoga Park,91303,23519
3797-VTIDR,Yes,3,1,Offer E,No,$0.00 ,No,Yes,DSL,21,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,$23.45 ,$23.45 ,$0.00 ,0,$0.00 ,$23.45 ,No,0,Male,55,Middle-Aged Adults,No,No,Yes,2,Churned,Yes,churned,1,90,4517,Price,Price too high,San Jose,95121,37127
3798-EPWRR,No,0,2,Offer E,Yes,$19.09 ,No,Yes,DSL,30,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,$43.95 ,$85.10 ,$0.00 ,0,$38.18 ,$123.28 ,No,0,Female,74,senior,No,Yes,No,5,Joined,No,client,0,55,4057,,,Beverly Hills,90212,11355
3799-ISUZQ,Yes,9,7,None,Yes,$35.42 ,No,Yes,Fiber Optic,3,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,$69.95 ,$529.50 ,$0.00 ,0,$247.94 ,$777.44 ,No,0,Male,49,Middle-Aged Adults,No,No,Yes,2,Churned,Yes,churned,1,90,3296,Dissatisfaction,Poor expertise of online support,California Hot Springs,93207,226
3800-LYTRK,No,0,14,None,Yes,$27.68 ,No,Yes,DSL,26,Yes,No,No,Yes,No,No,No,No,One Year,No,Credit Card,$55.70 ,$795.15 ,$0.00 ,100,$387.52 ,"$1,282.67 ",No,0,Female,52,Middle-Aged Adults,No,No,No,4,Stayed,No,client,0,57,4978,,,Point Reyes Station,94956,1885
3801-HMYNL,Yes,1,1,None,Yes,$32.35 ,No,Yes,Fiber Optic,18,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Mailed Check,$89.15 ,$89.15 ,$0.00 ,0,$32.35 ,$121.50 ,No,0,Male,44,Middle-Aged Adults,No,No,Yes,1,Churned,Yes,churned,1,68,3123,Competitor,Competitor had better devices,Brooks,95606,382
3803-KMQFW,Yes,1,1,None,Yes,$37.92 ,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,$20.55 ,$20.55 ,$0.00 ,0,$37.92 ,$58.47 ,Yes,2,Female,25,Adolescents,Yes,No,Yes,3,Churned,Yes,churned,1,78,3797,Attitude,Attitude of support person,Brea,92821,34055
3804-RVTGV,Yes,6,50,Offer B,Yes,$42.21 ,Yes,Yes,Fiber Optic,14,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,$103.85 ,"$5,017.90 ",$0.00 ,0,"$2,110.50 ","$7,128.40 ",No,0,Male,55,Middle-Aged Adults,No,No,Yes,2,Churned,Yes,churned,1,91,5812,Price,Price too high,Mountain View,94043,27822
3806-DXQOM,No,0,4,Offer E,No,$0.00 ,No,Yes,DSL,4,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,$33.65 ,$137.85 ,$0.00 ,0,$0.00 ,$137.85 ,No,0,Female,47,Middle-Aged Adults,No,No,No,2,Churned,Yes,churned,1,95,2563,Attitude,Attitude of service provider,Baker,92309,904
3806-YAZOV,No,0,3,Offer E,Yes,$6.61 ,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,$18.80 ,$56.00 ,$0.00 ,0,$19.83 ,$75.83 ,No,0,Female,44,Middle-Aged Adults,No,No,No,4,Joined,No,client,0,67,3010,,,Lagunitas,94938,821
3807-BPOMJ,Yes,6,55,Offer B,Yes,$24.93 ,No,Yes,Fiber Optic,17,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,$94.75 ,"$5,276.10 ",$0.00 ,0,"$1,371.15 ","$6,647.25 ",No,0,Female,59,Middle-Aged Adults,No,No,Yes,4,Stayed,No,client,0,63,6021,,,Dobbins,95935,614
3807-XHCJH,Yes,4,1,None,Yes,$6.86 ,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,$20.00 ,$20.00 ,$0.00 ,0,$6.86 ,$26.86 ,Yes,3,Female,21,Adolescents,Yes,No,Yes,4,Joined,No,client,0,33,2358,,,Fish Camp,93623,77
3808-HFKDE,No,0,20,Offer D,Yes,$4.15 ,No,Yes,Cable,18,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,$44.35 ,$927.15 ,$0.00 ,0,$83.00 ,"$1,010.15 ",No,0,Female,35,Middle-Aged Adults,No,No,No,4,Stayed,No,client,0,59,3460,,,Alhambra,91801,54382
3810-DVDQQ,Yes,10,72,None,Yes,$47.02 ,Yes,Yes,Fiber Optic,48,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,$117.60 ,"$8,308.90 ",$5.44 ,0,"$3,385.44 ","$11,688.90 ",Yes,1,Female,28,Adolescents,Yes,No,Yes,3,Stayed,No,client,0,54,6173,,,Shasta Lake,96019,6277
3810-PJUHR,Yes,6,70,Offer A,Yes,$10.46 ,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,$25.35 ,"$1,715.15 ",$0.00 ,0,$732.20 ,"$2,447.35 ",Yes,1,Male,63,Middle-Aged Adults,No,No,Yes,3,Stayed,No,client,0,69,6059,,,Morongo Valley,92256,3499
3811-VBYBZ,No,0,7,None,Yes,$47.03 ,Yes,Yes,Fiber Optic,2,No,Yes,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,$99.80 ,$673.25 ,$0.00 ,10,$329.21 ,"$1,012.46 ",No,0,Male,61,Middle-Aged Adults,No,No,No,1,Churned,Yes,churned,1,91,2031,Competitor,Competitor had better devices,Lytle Creek,92358,1090
3812-LRZIR,Yes,1,27,None,Yes,$35.52 ,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,$24.50 ,$761.95 ,$0.00 ,0,$959.04 ,"$1,720.99 ",Yes,1,Female,51,Middle-Aged Adults,No,No,Yes,3,Stayed,No,client,0,67,2645,,,Desert Hot Springs,92240,22796
3813-DHBBB,Yes,10,67,None,No,$0.00 ,No,Yes,DSL,6,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,$50.95 ,"$3,521.70 ",$0.00 ,0,$0.00 ,"$3,521.70 ",No,0,Male,39,Middle-Aged Adults,No,No,Yes,3,Stayed,No,client,0,77,6395,,,Cedarville,96104,857
3814-MLAXC,No,0,31,None,Yes,$16.63 ,Yes,Yes,Fiber Optic,12,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,$79.85 ,"$2,404.15 ",$0.00 ,0,$515.53 ,"$2,919.68 ",No,0,Female,58,Middle-Aged Adults,No,No,No,1,Churned,Yes,churned,1,67,2554,Dissatisfaction,Lack of self-service on Website,Hayward,94545,27311
3815-SLMEF,No,0,3,Offer E,No,$0.00 ,No,Yes,Cable,52,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Mailed Check,$34.25 ,$139.35 ,$0.00 ,0,$0.00 ,$139.35 ,No,0,Female,26,Adolescents,Yes,No,No,1,Churned,Yes,churned,1,88,2802,Competitor,Competitor offered higher download speeds,Avenal,93204,14697
3823-KYNQY,No,0,12,Offer D,Yes,$25.57 ,Yes,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,$24.95 ,$280.40 ,$0.00 ,0,$306.84 ,$587.24 ,No,0,Male,61,Middle-Aged Adults,No,No,No,5,Stayed,No,client,0,71,4443,,,Van Nuys,91406,50047
3824-RHKVR,No,0,17,Offer D,Yes,$22.26 ,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,$19.70 ,$340.35 ,$0.00 ,0,$378.42 ,$718.77 ,No,0,Female,27,Adolescents,Yes,No,No,4,Stayed,No,client,0,28,4222,,,Fullerton,92833,46105
3831-YCPUO,Yes,3,72,None,Yes,$32.23 ,No,Yes,Fiber Optic,19,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,$109.50 ,"$7,854.90 ",$0.00 ,0,"$2,320.56 ","$10,175.46 ",Yes,1,Female,38,Middle-Aged Adults,No,No,Yes,3,Stayed,No,client,0,55,6419,,,Glencoe,95232,21
3834-XUIFC,No,0,7,Offer E,Yes,$18.83 ,Yes,Yes,Fiber Optic,26,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,$85.20 ,$602.55 ,$0.00 ,0,$131.81 ,$734.36 ,No,0,Male,23,Adolescents,Yes,No,No,1,Churned,Yes,churned,1,86,3905,Attitude,Attitude of support person,Long Beach,90814,19034
3836-FZSDJ,No,0,71,Offer A,Yes,$22.19 ,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,$24.85 ,"$1,901.00 ",$0.00 ,0,"$1,575.49 ","$3,476.49 ",No,0,Male,69,senior,No,Yes,Yes,5,Stayed,No,client,0,53,4367,,,Fresno,93720,45087
3838-OZURD,No,0,66,Offer A,Yes,$7.28 ,Yes,Yes,Fiber Optic,51,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,$105.00 ,"$7,133.25 ",$0.00 ,0,$480.48 ,"$7,613.73 ",No,0,Male,28,Adolescents,Yes,No,Yes,1,Churned,Yes,churned,1,96,5723,Competitor,Competitor had better devices,Somes Bar,95568,202
3841-CONLJ,Yes,9,1,None,No,$0.00 ,No,Yes,DSL,14,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,$35.00 ,$35.00 ,$0.00 ,0,$0.00 ,$35.00 ,No,0,Female,33,Middle-Aged Adults,No,No,Yes,3,Joined,No,client,0,54,4099,,,Morro Bay,93442,10909
3841-NFECX,Yes,3,71,None,Yes,$47.02 ,Yes,Yes,Fiber Optic,12,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,$96.35 ,"$6,766.95 ",$0.00 ,0,"$3,338.42 ","$10,105.37 ",No,0,Female,69,senior,No,Yes,Yes,4,Stayed,No,client,0,38,5309,,,Los Angeles,90033,49431
3842-IYKUE,No,0,35,Offer C,Yes,$45.14 ,Yes,Yes,Fiber Optic,41,No,Yes,No,Yes,No,No,Yes,No,Month-to-Month,No,Credit Card,$85.30 ,"$2,917.50 ",$23.89 ,130,"$1,579.90 ","$4,603.51 ",No,0,Female,28,Adolescents,Yes,No,No,2,Churned,Yes,churned,1,88,2455,Competitor,Competitor offered more data,San Leandro,94579,19815
3842-QTGDL,Yes,8,16,None,Yes,$46.00 ,No,Yes,Fiber Optic,30,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,$80.75 ,"$1,321.30 ",$0.00 ,0,$736.00 ,"$2,057.30 ",No,0,Male,59,Middle-Aged Adults,No,No,Yes,3,Stayed,No,client,0,55,2942,,,Walnut Creek,94595,18024
3845-FXCYS,No,0,2,None,Yes,$7.80 ,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,$19.65 ,$31.20 ,$0.00 ,0,$15.60 ,$46.80 ,No,0,Male,55,Middle-Aged Adults,No,No,No,5,Joined,No,client,0,26,4841,,,Long Barn,95335,683
3845-JHAMY,Yes,1,16,Offer D,No,$0.00 ,No,Yes,Cable,53,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,$35.50 ,$552.70 ,$0.00 ,80,$0.00 ,$632.70 ,Yes,3,Female,48,Middle-Aged Adults,No,No,Yes,5,Stayed,No,client,0,25,2069,,,Inverness,94937,1004
3847-BAERP,No,0,10,None,Yes,$12.39 ,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,$20.90 ,$247.00 ,$0.00 ,0,$123.90 ,$370.90 ,No,0,Female,27,Adolescents,Yes,No,No,5,Stayed,No,client,0,29,4905,,,Bass Lake,93604,613
3850-OKINF,No,0,71,Offer A,Yes,$37.03 ,Yes,Yes,DSL,26,Yes,No,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,$66.20 ,"$4,692.55 ",$0.00 ,0,"$2,629.13 ","$7,321.68 ",Yes,3,Male,42,Middle-Aged Adults,No,No,Yes,3,Stayed,No,client,0,62,4756,,,Pasadena,91106,23742
3853-LYGAM,No,0,17,None,Yes,$21.14 ,Yes,Yes,Fiber Optic,5,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,$95.65 ,"$1,640.00 ",$0.00 ,0,$359.38 ,"$1,999.38 ",No,0,Male,58,Middle-Aged Adults,No,No,No,4,Stayed,No,client,0,49,3139,,,Meadow Vista,95722,3747
3855-ONCAR,Yes,9,4,None,Yes,$41.93 ,No,Yes,Fiber Optic,53,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,$78.90 ,$299.75 ,$37.01 ,0,$167.72 ,$430.46 ,Yes,3,Female,35,Middle-Aged Adults,No,No,Yes,4,Stayed,No,client,0,50,5775,,,Arcadia,91006,30028
3858-VOBET,No,0,23,None,Yes,$28.80 ,Yes,Yes,Cable,13,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,$74.95 ,"$1,710.45 ",$0.00 ,0,$662.40 ,"$2,372.85 ",No,0,Male,48,Middle-Aged Adults,No,No,No,3,Churned,Yes,churned,1,89,5897,Competitor,Competitor made better offer,San Diego,92117,51213
3858-XHYJO,Yes,5,40,Offer B,Yes,$22.20 ,Yes,Yes,Fiber Optic,76,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,$105.75 ,"$4,228.55 ",$0.00 ,0,$888.00 ,"$5,116.55 ",No,0,Female,24,Adolescents,Yes,No,Yes,4,Stayed,No,client,0,41,4078,,,San Gabriel,91776,38041
3859-CVCET,No,0,4,None,Yes,$45.40 ,No,Yes,DSL,27,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,$45.65 ,$191.05 ,$0.00 ,0,$181.60 ,$372.65 ,No,0,Female,47,Middle-Aged Adults,No,No,No,1,Churned,Yes,churned,1,78,2864,Competitor,Competitor had better devices,Lindsay,93247,15508
3863-IUBJR,Yes,1,12,None,Yes,$27.82 ,No,Yes,DSL,26,No,No,No,No,No,Yes,Yes,Yes,One Year,No,Credit Card,$53.65 ,$696.35 ,$0.00 ,0,$333.84 ,"$1,030.19 ",No,0,Male,27,Adolescents,Yes,No,Yes,1,Churned,Yes,churned,1,78,2595,Competitor,Competitor had better devices,Oakland,94607,21054
3863-QSTYI,No,0,59,None,Yes,$16.80 ,No,Yes,Cable,18,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,$64.65 ,"$3,735.45 ",$0.00 ,0,$991.20 ,"$4,726.65 ",No,0,Male,60,Middle-Aged Adults,No,No,No,3,Stayed,No,client,0,38,5687,,,Mission Viejo,92691,46371
3865-QBWSJ,No,0,38,None,Yes,$45.13 ,Yes,Yes,Fiber Optic,27,Yes,No,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,$80.45 ,"$3,162.65 ",$0.00 ,0,"$1,714.94 ","$4,877.59 ",Yes,2,Male,76,senior,No,Yes,No,3,Stayed,No,client,0,41,2926,,,Courtland,95615,699
3865-YIOTT,Yes,1,72,None,Yes,$11.67 ,Yes,Yes,Fiber Optic,26,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,$106.10 ,"$7,848.50 ",$0.00 ,0,$840.24 ,"$8,688.74 ",Yes,1,Male,40,Middle-Aged Adults,No,No,Yes,3,Stayed,No,client,0,72,6283,,,San Francisco,94110,74641
3865-ZFZIB,No,0,19,Offer D,Yes,$34.68 ,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,$19.65 ,$358.15 ,$0.00 ,0,$658.92 ,"$1,017.07 ",No,0,Male,25,Adolescents,Yes,No,No,5,Stayed,No,client,0,21,5596,,,Los Angeles,90077,10470
3865-ZYKAD,Yes,7,69,None,Yes,$14.76 ,Yes,Yes,Fiber Optic,14,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,$84.90 ,"$5,785.65 ",$0.00 ,0,"$1,018.44 ","$6,804.09 ",No,0,Male,77,senior,No,Yes,Yes,3,Stayed,No,client,0,59,4503,,,Sacramento,95831,42832
3866-MDTUB,No,0,2,None,Yes,$26.93 ,No,Yes,DSL,10,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,$70.75 ,$146.90 ,$0.00 ,0,$53.86 ,$200.76 ,No,0,Female,64,Middle-Aged Adults,No,No,No,1,Churned,Yes,churned,1,72,3257,Attitude,Attitude of support person,Los Angeles,90017,20692
3870-MQAMG,Yes,1,54,Offer B,Yes,$2.18 ,Yes,Yes,Fiber Optic,71,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,$110.35 ,"$5,893.15 ",$0.00 ,0,$117.72 ,"$6,010.87 ",No,0,Female,21,Adolescents,Yes,No,Yes,1,Churned,Yes,churned,1,90,6189,Competitor,Competitor had better devices,Camp Nelson,93208,191
3870-SPZSI,Yes,4,70,Offer A,Yes,$33.25 ,Yes,Yes,Fiber Optic,15,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,$113.05 ,"$7,869.05 ",$0.00 ,0,"$2,327.50 ","$10,196.55 ",Yes,2,Female,56,Middle-Aged Adults,No,No,Yes,5,Stayed,No,client,0,54,4203,,,Wilton,95693,5889
3871-IKPYH,No,0,1,None,Yes,$16.19 ,No,Yes,Fiber Optic,12,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,$69.10 ,$69.10 ,$0.00 ,0,$16.19 ,$85.29 ,No,0,Male,70,senior,No,Yes,No,3,Churned,Yes,churned,1,83,2767,Other,Moved,Camarillo,93010,42853
3873-NFTGI,No,0,14,Offer D,Yes,$18.48 ,Yes,Yes,DSL,21,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,$55.50 ,$767.55 ,$0.00 ,0,$258.72 ,"$1,026.27 ",No,0,Male,54,Middle-Aged Adults,No,No,No,4,Stayed,No,client,0,68,3520,,,Fresno,93703,31180
3873-WOSBC,Yes,1,67,Offer A,Yes,$11.74 ,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,$25.60 ,"$1,784.90 ",$0.00 ,0,$786.58 ,"$2,571.48 ",No,0,Male,58,Middle-Aged Adults,No,No,Yes,3,Stayed,No,client,0,38,4879,,,Catheys Valley,95306,986
3874-EQOEP,No,0,7,Offer E,Yes,$20.52 ,Yes,Yes,Cable,28,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,No,Credit Card,$95.00 ,$655.50 ,$36.60 ,10,$143.64 ,$772.54 ,Yes,4,Male,32,Middle-Aged Adults,No,No,No,1,Churned,Yes,churned,1,94,2786,Competitor,Competitor had better devices,Long Beach,90804,43467
3877-JRJIP,No,0,1,None,Yes,$22.05 ,Yes,Yes,Cable,28,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,$59.85 ,$59.85 ,$0.00 ,0,$22.05 ,$81.90 ,No,0,Male,50,Middle-Aged Adults,No,No,No,2,Churned,Yes,churned,1,71,4017,Attitude,Attitude of support person,Hawthorne,90250,93315
3878-AVSOQ,No,0,1,None,Yes,$17.60 ,No,Yes,Fiber Optic,2,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,$71.25 ,$71.25 ,$0.00 ,10,$17.60 ,$98.85 ,No,0,Female,68,senior,No,Yes,No,4,Joined,No,client,0,49,5033,,,La Jolla,92037,42617
3882-IYOIJ,Yes,1,60,Offer B,Yes,$43.33 ,Yes,Yes,Fiber Optic,28,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,$115.25 ,"$6,758.45 ",$11.85 ,0,"$2,599.80 ","$9,346.40 ",Yes,1,Female,41,Middle-Aged Adults,No,No,Yes,5,Stayed,No,client,0,36,5328,,,Yorba Linda,92886,39458
3884-HCSWG,No,0,17,None,Yes,$7.66 ,No,Yes,Fiber Optic,17,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,$70.00 ,"$1,144.50 ",$0.00 ,80,$130.22 ,"$1,354.72 ",No,0,Female,51,Middle-Aged Adults,No,No,No,1,Churned,Yes,churned,1,70,4390,Attitude,Attitude of support person,Camptonville,95922,632
3884-UEBXB,Yes,5,67,None,No,$0.00 ,No,Yes,DSL,15,Yes,Yes,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,$36.15 ,"$2,434.45 ",$0.00 ,0,$0.00 ,"$2,434.45 ",Yes,1,Female,58,Middle-Aged Adults,No,No,Yes,3,Stayed,No,client,0,39,6314,,,Diamond Springs,95619,4426
3886-CERTZ,Yes,1,72,None,Yes,$31.13 ,Yes,Yes,Fiber Optic,11,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,$109.25 ,"$8,109.80 ",$0.00 ,0,"$2,241.36 ","$10,351.16 ",No,0,Female,57,Middle-Aged Adults,No,No,Yes,1,Churned,Yes,churned,1,90,4261,Competitor,Competitor had better devices,Fullerton,92831,34592
3887-PBQAO,Yes,4,45,Offer B,Yes,$22.49 ,Yes,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,$25.90 ,"$1,216.60 ",$0.00 ,0,"$1,012.05 ","$2,228.65 ",No,0,Female,48,Middle-Aged Adults,No,No,Yes,4,Stayed,No,client,0,78,5741,,,Hermosa Beach,90254,18693
3889-VWBID,Yes,1,68,None,Yes,$27.59 ,No,Yes,DSL,27,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,$82.85 ,"$5,776.45 ",$0.00 ,0,"$1,876.12 ","$7,652.57 ",Yes,1,Male,52,Middle-Aged Adults,No,No,Yes,4,Stayed,No,client,0,42,5184,,,Antelope,95843,36432
3890-RTCMS,No,0,16,None,Yes,$48.45 ,No,Yes,DSL,59,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,$49.45 ,$799.00 ,$0.00 ,0,$775.20 ,"$1,574.20 ",No,0,Male,29,Adolescents,Yes,No,No,4,Stayed,No,client,0,49,3446,,,Millville,96062,830
3891-NLXJB,No,0,37,None,No,$0.00 ,No,Yes,DSL,69,Yes,Yes,No,Yes,No,No,Yes,No,Two Year,Yes,Credit Card,$40.55 ,"$1,390.85 ",$0.00 ,50,$0.00 ,"$1,440.85 ",No,0,Male,26,Adolescents,Yes,No,No,3,Stayed,No,client,0,24,4050,,,San Jose,95131,26389
3891-PUQOD,No,0,1,None,Yes,$13.58 ,No,Yes,DSL,24,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,$59.20 ,$59.20 ,$0.00 ,0,$13.58 ,$72.78 ,Yes,3,Female,40,Middle-Aged Adults,No,No,No,1,Churned,Yes,churned,1,65,5020,Dissatisfaction,Service dissatisfaction,Los Angeles,90063,55668
